"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","Method Description","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"12/29/2015","AQS","530331011","4","12.2","ug/m3 LC","57","SEATTLE - SOUTH PARK #2","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","812","Correlated Ecotech M9003/ Aurora","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.53091","-122.3208"
"12/30/2015","AQS","530331011","4","9","ug/m3 LC","50","SEATTLE - SOUTH PARK #2","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","812","Correlated Ecotech M9003/ Aurora","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.53091","-122.3208"
"12/31/2015","AQS","530331011","4","14.4","ug/m3 LC","61","SEATTLE - SOUTH PARK #2","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","812","Correlated Ecotech M9003/ Aurora","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.53091","-122.3208"
"01/01/2015","AQS","530332004","3","40.8","ug/m3 LC","114","KENT - JAMES & CENTRAL","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"01/02/2015","AQS","530332004","3","21.5","ug/m3 LC","74","KENT - JAMES & CENTRAL","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"01/03/2015","AQS","530332004","3","13.3","ug/m3 LC","59","KENT - JAMES & CENTRAL","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"01/04/2015","AQS","530332004","3","7","ug/m3 LC","39","KENT - JAMES & CENTRAL","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"01/05/2015","AQS","530332004","3","1.1","ug/m3 LC","6","KENT - JAMES & CENTRAL","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"01/06/2015","AQS","530332004","3","11.5","ug/m3 LC","55","KENT - JAMES & CENTRAL","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"01/07/2015","AQS","530332004","3","8.8","ug/m3 LC","49","KENT - JAMES & CENTRAL","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"01/08/2015","AQS","530332004","3","7.8","ug/m3 LC","43","KENT - JAMES & CENTRAL","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"01/09/2015","AQS","530332004","3","14.3","ug/m3 LC","61","KENT - JAMES & CENTRAL","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"01/10/2015","AQS","530332004","3","15.9","ug/m3 LC","64","KENT - JAMES & CENTRAL","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"01/11/2015","AQS","530332004","3","9.4","ug/m3 LC","52","KENT - JAMES & CENTRAL","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"01/12/2015","AQS","530332004","3","8.6","ug/m3 LC","48","KENT - JAMES & CENTRAL","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"01/13/2015","AQS","530332004","3","8.6","ug/m3 LC","48","KENT - JAMES & CENTRAL","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"01/14/2015","AQS","530332004","3","9.6","ug/m3 LC","52","KENT - JAMES & CENTRAL","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"01/15/2015","AQS","530332004","3","9.2","ug/m3 LC","51","KENT - JAMES & CENTRAL","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"01/16/2015","AQS","530332004","3","4.8","ug/m3 LC","27","KENT - JAMES & CENTRAL","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"01/17/2015","AQS","530332004","3","9.2","ug/m3 LC","51","KENT - JAMES & CENTRAL","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"01/18/2015","AQS","530332004","3","2","ug/m3 LC","11","KENT - JAMES & CENTRAL","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"01/19/2015","AQS","530332004","3","3","ug/m3 LC","17","KENT - JAMES & CENTRAL","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"01/20/2015","AQS","530332004","3","8.1","ug/m3 LC","45","KENT - JAMES & CENTRAL","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"01/21/2015","AQS","530332004","3","15.2","ug/m3 LC","62","KENT - JAMES & CENTRAL","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"01/22/2015","AQS","530332004","3","12.6","ug/m3 LC","58","KENT - JAMES & CENTRAL","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"01/23/2015","AQS","530332004","3","8.5","ug/m3 LC","47","KENT - JAMES & CENTRAL","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"01/24/2015","AQS","530332004","3","1.4","ug/m3 LC","8","KENT - JAMES & CENTRAL","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"01/25/2015","AQS","530332004","3","6.2","ug/m3 LC","34","KENT - JAMES & CENTRAL","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"01/26/2015","AQS","530332004","3","7.7","ug/m3 LC","43","KENT - JAMES & CENTRAL","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"01/27/2015","AQS","530332004","3","6","ug/m3 LC","33","KENT - JAMES & CENTRAL","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"01/28/2015","AQS","530332004","3","7.2","ug/m3 LC","40","KENT - JAMES & CENTRAL","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"01/29/2015","AQS","530332004","3","8.9","ug/m3 LC","49","KENT - JAMES & CENTRAL","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"01/30/2015","AQS","530332004","3","16.9","ug/m3 LC","66","KENT - JAMES & CENTRAL","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"01/31/2015","AQS","530332004","3","14.5","ug/m3 LC","61","KENT - JAMES & CENTRAL","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"02/01/2015","AQS","530332004","3","13.1","ug/m3 LC","58","KENT - JAMES & CENTRAL","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"02/04/2015","AQS","530332004","3","8.3","ug/m3 LC","46","KENT - JAMES & CENTRAL","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"02/05/2015","AQS","530332004","3","1.9","ug/m3 LC","11","KENT - JAMES & CENTRAL","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"02/06/2015","AQS","530332004","3","1.9","ug/m3 LC","11","KENT - JAMES & CENTRAL","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"02/07/2015","AQS","530332004","3","2.4","ug/m3 LC","13","KENT - JAMES & CENTRAL","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"02/08/2015","AQS","530332004","3","1.5","ug/m3 LC","8","KENT - JAMES & CENTRAL","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"02/09/2015","AQS","530332004","3","3.4","ug/m3 LC","19","KENT - JAMES & CENTRAL","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"02/10/2015","AQS","530332004","3","3.5","ug/m3 LC","19","KENT - JAMES & CENTRAL","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"02/11/2015","AQS","530332004","3","11.5","ug/m3 LC","55","KENT - JAMES & CENTRAL","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"02/12/2015","AQS","530332004","3","8","ug/m3 LC","44","KENT - JAMES & CENTRAL","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"02/13/2015","AQS","530332004","3","9.3","ug/m3 LC","51","KENT - JAMES & CENTRAL","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"02/14/2015","AQS","530332004","3","6.3","ug/m3 LC","35","KENT - JAMES & CENTRAL","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"02/15/2015","AQS","530332004","3","4.9","ug/m3 LC","27","KENT - JAMES & CENTRAL","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"02/16/2015","AQS","530332004","3","5.3","ug/m3 LC","29","KENT - JAMES & CENTRAL","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"02/17/2015","AQS","530332004","3","7","ug/m3 LC","39","KENT - JAMES & CENTRAL","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"02/18/2015","AQS","530332004","3","9.3","ug/m3 LC","51","KENT - JAMES & CENTRAL","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"02/19/2015","AQS","530332004","3","4.4","ug/m3 LC","24","KENT - JAMES & CENTRAL","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"02/20/2015","AQS","530332004","3","7.4","ug/m3 LC","41","KENT - JAMES & CENTRAL","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"02/21/2015","AQS","530332004","3","6.1","ug/m3 LC","34","KENT - JAMES & CENTRAL","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"02/22/2015","AQS","530332004","3","5.1","ug/m3 LC","28","KENT - JAMES & CENTRAL","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"02/23/2015","AQS","530332004","3","10.2","ug/m3 LC","53","KENT - JAMES & CENTRAL","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"02/24/2015","AQS","530332004","3","10.7","ug/m3 LC","54","KENT - JAMES & CENTRAL","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"02/25/2015","AQS","530332004","3","7.2","ug/m3 LC","40","KENT - JAMES & CENTRAL","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"02/26/2015","AQS","530332004","3","3.3","ug/m3 LC","18","KENT - JAMES & CENTRAL","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"02/27/2015","AQS","530332004","3","3.3","ug/m3 LC","18","KENT - JAMES & CENTRAL","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"02/28/2015","AQS","530332004","3","5.5","ug/m3 LC","31","KENT - JAMES & CENTRAL","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"03/01/2015","AQS","530332004","3","12","ug/m3 LC","56","KENT - JAMES & CENTRAL","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"03/02/2015","AQS","530332004","3","6.3","ug/m3 LC","35","KENT - JAMES & CENTRAL","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"03/19/2015","AQS","530332004","3","5","ug/m3 LC","28","KENT - JAMES & CENTRAL","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"03/20/2015","AQS","530332004","3","8.6","ug/m3 LC","48","KENT - JAMES & CENTRAL","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"03/21/2015","AQS","530332004","3","2.9","ug/m3 LC","16","KENT - JAMES & CENTRAL","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"03/22/2015","AQS","530332004","3","4.4","ug/m3 LC","24","KENT - JAMES & CENTRAL","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"03/23/2015","AQS","530332004","3","5.2","ug/m3 LC","29","KENT - JAMES & CENTRAL","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"03/24/2015","AQS","530332004","3","2.6","ug/m3 LC","14","KENT - JAMES & CENTRAL","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"03/25/2015","AQS","530332004","3","2.1","ug/m3 LC","12","KENT - JAMES & CENTRAL","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"03/26/2015","AQS","530332004","3","4.9","ug/m3 LC","27","KENT - JAMES & CENTRAL","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"03/27/2015","AQS","530332004","3","5.7","ug/m3 LC","32","KENT - JAMES & CENTRAL","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"03/28/2015","AQS","530332004","3","2.5","ug/m3 LC","14","KENT - JAMES & CENTRAL","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"03/29/2015","AQS","530332004","3","4.8","ug/m3 LC","27","KENT - JAMES & CENTRAL","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"03/30/2015","AQS","530332004","3","5.6","ug/m3 LC","31","KENT - JAMES & CENTRAL","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"03/31/2015","AQS","530332004","3","2.4","ug/m3 LC","13","KENT - JAMES & CENTRAL","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"04/01/2015","AQS","530332004","3","2.6","ug/m3 LC","14","KENT - JAMES & CENTRAL","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"04/02/2015","AQS","530332004","3","4.5","ug/m3 LC","25","KENT - JAMES & CENTRAL","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"04/16/2015","AQS","530332004","3","5","ug/m3 LC","28","KENT - JAMES & CENTRAL","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"04/17/2015","AQS","530332004","3","6.4","ug/m3 LC","36","KENT - JAMES & CENTRAL","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"04/18/2015","AQS","530332004","3","4.6","ug/m3 LC","26","KENT - JAMES & CENTRAL","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"04/19/2015","AQS","530332004","3","7.4","ug/m3 LC","41","KENT - JAMES & CENTRAL","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"04/20/2015","AQS","530332004","3","8.6","ug/m3 LC","48","KENT - JAMES & CENTRAL","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"04/21/2015","AQS","530332004","3","6","ug/m3 LC","33","KENT - JAMES & CENTRAL","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"04/22/2015","AQS","530332004","3","3","ug/m3 LC","17","KENT - JAMES & CENTRAL","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"04/23/2015","AQS","530332004","3","4.3","ug/m3 LC","24","KENT - JAMES & CENTRAL","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"04/24/2015","AQS","530332004","3","1.4","ug/m3 LC","8","KENT - JAMES & CENTRAL","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"04/25/2015","AQS","530332004","3","2.6","ug/m3 LC","14","KENT - JAMES & CENTRAL","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
